gene	winner_norm	winner_raw	rank	degree
H4C11	0.176157	1.538370e+2	619	277
H4C4	0.176035	1.537301e+2	620	276
BMI1	0.176019	1.537162e+2	621	401
HMGN4	0.175896	1.536091e+2	622	368
SNRNP200	0.175813	1.535369e+2	623	335
H2BS1	0.175807	1.535315e+2	624	459
CYC1	0.175771	1.534999e+2	625	354
H4C12	0.175593	1.533445e+2	626	277
IKBKB	0.175520	1.532805e+2	627	393
RPL39L	0.175408	1.531833e+2	628	350
BUB1	0.175402	1.531780e+2	629	370
GNL3	0.175291	1.530812e+2	630	375
DAP3	0.175115	1.529271e+2	631	350
MET	0.175071	1.528888e+2	632	419
CEBPA	0.174939	1.527736e+2	633	436
DCAF13	0.174881	1.527226e+2	634	335
H4C1	0.174654	1.525246e+2	635	274
CALR	0.174648	1.525196e+2	636	439
LARP7	0.174549	1.524327e+2	637	457
NOP14	0.174542	1.524266e+2	638	326
ERCC2	0.174506	1.523951e+2	639	359
DDX18	0.174494	1.523845e+2	640	363
SIN3A	0.174438	1.523354e+2	641	392
SF3B3	0.174386	1.522906e+2	642	340
H4C15	0.174371	1.522770e+2	643	273
RAC2	0.174219	1.521443e+2	644	385
TBL3	0.173919	1.518822e+2	645	328
RAD23B	0.173734	1.517212e+2	646	418
WDR31	0.173671	1.516658e+2	647	349
TSFM	0.173466	1.514867e+2	648	385
FGF8	0.173430	1.514552e+2	649	448
XBP1	0.173341	1.513781e+2	650	376
MRPL15	0.173247	1.512959e+2	651	357
CCNB2	0.172675	1.507963e+2	652	382
SUPT5H	0.172651	1.507755e+2	653	373
CD40LG	0.172508	1.506503e+2	654	434
NDUFS2	0.172428	1.505801e+2	655	351
FLNA	0.172264	1.504372e+2	656	428
IMP4	0.171875	1.500980e+2	657	315
COX4I1	0.171657	1.499070e+2	658	369
ATP5F1D	0.171654	1.499045e+2	659	386
BIRC5	0.171653	1.499039e+2	660	392
PLEK	0.171493	1.497637e+2	661	453
HSPA1B	0.171435	1.497129e+2	662	451
PKLR	0.171372	1.496585e+2	663	370
EIF4G1	0.171361	1.496484e+2	664	376
WDR3	0.171273	1.495717e+2	665	322
PIK3CB	0.171198	1.495062e+2	666	347
CD28	0.171162	1.494748e+2	667	406
EEF1B2	0.171147	1.494621e+2	668	355
TERT	0.171069	1.493940e+2	669	432
YWHAE	0.171053	1.493796e+2	670	438
KEAP1	0.170888	1.492357e+2	671	414
UBE2C	0.170887	1.492345e+2	672	380
KMT2A	0.170865	1.492159e+2	673	374
IFNB1	0.170746	1.491114e+2	674	401
SDC1	0.170719	1.490881e+2	675	408
FUS	0.170472	1.488721e+2	676	412
MRPL46	0.170451	1.488542e+2	677	343
SEC13	0.170403	1.488119e+2	678	408
EIF2S3	0.170396	1.488057e+2	679	363
ITGB3	0.170225	1.486569e+2	680	391
CBL	0.170121	1.485656e+2	681	369
SMARCA5	0.169997	1.484573e+2	682	389
DDX56	0.169904	1.483763e+2	683	380
NGF	0.169808	1.482922e+2	684	433
LAMP1	0.169733	1.482273e+2	685	441
YARS1	0.169631	1.481378e+2	686	452
ATR	0.169622	1.481300e+2	687	390
PSMD4	0.169590	1.481024e+2	688	406
HSPD1	0.169568	1.480831e+2	689	443
BTRC	0.169436	1.479678e+2	690	391
HSP90B1	0.169289	1.478391e+2	691	423
WDR46	0.169235	1.477917e+2	692	307
GCG	0.169112	1.476843e+2	693	412
STAT5B	0.168890	1.474904e+2	694	411
UTP3	0.168738	1.473579e+2	695	309
MPHOSPH10	0.168563	1.472051e+2	696	312
CDC45	0.168555	1.471986e+2	697	350
EIF3B	0.168414	1.470747e+2	698	369
TAF1	0.168397	1.470600e+2	699	360
H3C15	0.168391	1.470549e+2	700	257
ATRX	0.168237	1.469205e+2	701	412
EIF1AX	0.168046	1.467538e+2	702	324
CCNA1	0.167664	1.464202e+2	703	416
NT5E	0.167498	1.462749e+2	704	390
WDR43	0.167485	1.462642e+2	705	311
GFAP	0.167280	1.460844e+2	706	454
IL15	0.167128	1.459522e+2	707	412
YWHAB	0.167077	1.459074e+2	708	432
NOC4L	0.166915	1.457657e+2	709	324
UTP4	0.166781	1.456490e+2	710	319
RB1	0.166657	1.455403e+2	711	381
CCT8	0.166607	1.454970e+2	712	394
MCM7	0.166501	1.454043e+2	713	390
CHUK	0.166459	1.453679e+2	714	365
MAPK9	0.166420	1.453335e+2	715	340
SNRNP70	0.166316	1.452430e+2	716	358
CALM1	0.166031	1.449937e+2	717	406
HDAC6	0.165825	1.448140e+2	718	411
CCR2	0.165806	1.447973e+2	719	392
RRP9	0.165674	1.446825e+2	720	314
USP7	0.165668	1.446768e+2	721	415
PSMA3	0.165471	1.445051e+2	722	420
NDUFV1	0.165184	1.442541e+2	723	335
CCT3	0.165128	1.442051e+2	724	409
SSRP1	0.165090	1.441723e+2	725	375
MDC1	0.165088	1.441701e+2	726	411
UTP6	0.165030	1.441202e+2	727	310
SNAI1	0.164926	1.440286e+2	728	421
HNF4A	0.164696	1.438284e+2	729	428
PRPF19	0.164577	1.437243e+2	730	335
NOP2	0.164515	1.436701e+2	731	341
PPIG	0.164405	1.435743e+2	732	387
UTP18	0.164364	1.435380e+2	733	308
LEF1	0.164267	1.434539e+2	734	419
NTRK1	0.164081	1.432907e+2	735	384
FGFR1	0.164068	1.432801e+2	736	378
PSMD2	0.164064	1.432764e+2	737	403
VAMP2	0.163944	1.431712e+2	738	374
IFIH1	0.163917	1.431481e+2	739	384
CFTR	0.163574	1.428486e+2	740	436
RBBP5	0.163514	1.427961e+2	741	357
ARF1	0.163508	1.427906e+2	742	385
STUB1	0.163413	1.427077e+2	743	394
TXN	0.163410	1.427049e+2	744	419
KIF23	0.163284	1.425950e+2	745	386
CDK9	0.163153	1.424806e+2	746	360
SDHC	0.163118	1.424502e+2	747	403
HEATR1	0.163021	1.423651e+2	748	316
SNAP25	0.162973	1.423232e+2	749	391
SERBP1	0.162900	1.422601e+2	750	340
H3BNC9_HUMAN	0.162704	1.420887e+2	751	284
SOX9	0.162640	1.420328e+2	752	442
GNB5	0.162441	1.418589e+2	753	349
FMR1	0.162362	1.417902e+2	754	400
EARS2	0.162297	1.417327e+2	755	368
RABIF	0.162234	1.416783e+2	756	412
NOP53	0.162097	1.415585e+2	757	340
SELL	0.161924	1.414070e+2	758	408
SRP54	0.161690	1.412027e+2	759	339
RRS1	0.161516	1.410510e+2	760	348
NDUFV2	0.161374	1.409273e+2	761	331
HGF	0.161193	1.407690e+2	762	399
NCOR2	0.161167	1.407460e+2	763	362
TSR1	0.161120	1.407056e+2	764	308
SPP1	0.161008	1.406078e+2	765	411
QARS1	0.160962	1.405672e+2	766	351
BMP4	0.160854	1.404730e+2	767	418
RRM1	0.160735	1.403693e+2	768	398
DDX21	0.160667	1.403099e+2	769	413
RASA1	0.160548	1.402058e+2	770	391
TLR3	0.160378	1.400576e+2	771	400
NFE2L2	0.160353	1.400351e+2	772	410
SPI1	0.160243	1.399392e+2	773	416
RBM39	0.160083	1.397992e+2	774	400
H2AC14	0.159996	1.397236e+2	775	400
GNL3L	0.159696	1.394616e+2	776	341
EIF3I	0.159562	1.393443e+2	777	336
CDKN1B	0.159437	1.392355e+2	778	379
SUCLG1	0.159288	1.391056e+2	779	391
RRP1B	0.159271	1.390904e+2	780	345
PSMC2	0.159213	1.390402e+2	781	398
NGDN	0.159178	1.390089e+2	782	306
RPA1	0.159146	1.389811e+2	783	332
CD68	0.159024	1.388745e+2	784	422
GOT2	0.158855	1.387273e+2	785	380
SOS1	0.158811	1.386891e+2	786	380
H2AC7	0.158739	1.386257e+2	787	395
PLG	0.158668	1.385641e+2	788	372
PWP2	0.158359	1.382941e+2	789	300
NR3C1	0.157931	1.379205e+2	790	403
PSMA2	0.157925	1.379151e+2	791	410
PAX6	0.157834	1.378358e+2	792	412
CDK6	0.157681	1.377021e+2	793	399
ESPL1	0.157661	1.376843e+2	794	354
DNMT3A	0.157647	1.376724e+2	795	370
LTV1	0.157641	1.376668e+2	796	310
NME8	0.157636	1.376626e+2	797	450
SNRPA1	0.157620	1.376486e+2	798	307
PSMC4	0.157535	1.375742e+2	799	396
CTCF	0.157458	1.375075e+2	800	403
RBM8A	0.157443	1.374941e+2	801	351
IDH2	0.157443	1.374938e+2	802	401
MCM4	0.157258	1.373326e+2	803	346
IRF3	0.157188	1.372718e+2	804	380
PLCG2	0.157091	1.371867e+2	805	318
NDUFS1	0.157025	1.371288e+2	806	320
NF1	0.156920	1.370375e+2	807	430
IKBKG	0.156915	1.370333e+2	808	340
MAP2K1	0.156771	1.369075e+2	809	387
MUC1	0.156648	1.367995e+2	810	408
PGK1	0.156605	1.367626e+2	811	419
UBE2D2	0.156568	1.367303e+2	812	360
FANCD2	0.156327	1.365195e+2	813	356
SREBF1	0.156032	1.362616e+2	814	385
IQGAP1	0.155991	1.362260e+2	815	402
RNF2	0.155928	1.361713e+2	816	323
GNAI2	0.155770	1.360335e+2	817	303
CXCL1	0.155670	1.359455e+2	818	381
GNB2	0.155660	1.359374e+2	819	350
DROSHA	0.155555	1.358454e+2	820	384
RAB5A	0.155463	1.357651e+2	821	392
PPP1CB	0.155257	1.355852e+2	822	354
PINK1	0.155173	1.355118e+2	823	363
UTP14A	0.155127	1.354712e+2	824	297
PSMC1	0.155084	1.354342e+2	825	387
CCL3	0.155011	1.353706e+2	826	383
GPT	0.155007	1.353666e+2	827	409
IL5	0.154808	1.351927e+2	828	377
NOC3L	0.154674	1.350760e+2	829	317
SLCO6A1	0.154664	1.350669e+2	830	437
RECQL4	0.154615	1.350242e+2	831	393
FOXM1	0.154596	1.350079e+2	832	379
EIF5AL1	0.154561	1.349778e+2	833	333
TBK1	0.154177	1.346420e+2	834	360
EIF5A2	0.154152	1.346200e+2	835	331
EZR	0.153975	1.344653e+2	836	371
GPI	0.153861	1.343663e+2	837	361
ADIPOQ	0.153831	1.343395e+2	838	400
SETD2	0.153779	1.342948e+2	839	374
FANCM	0.153775	1.342905e+2	840	348
UBQLN2	0.153532	1.340786e+2	841	402
PIK3C3	0.153469	1.340234e+2	842	347
CLPP	0.153303	1.338784e+2	843	422
CACNA1C	0.153279	1.338573e+2	844	337
PSMD1	0.153156	1.337504e+2	845	382
TRRAP	0.152822	1.334585e+2	846	310
NCOA6	0.152696	1.333491e+2	847	365
NOB1	0.152384	1.330758e+2	848	288
MCM3	0.152173	1.328922e+2	849	343
TLR9	0.152132	1.328564e+2	850	389
RRM2	0.152116	1.328425e+2	851	334
WRN	0.152060	1.327936e+2	852	333
EMG1	0.152018	1.327562e+2	853	312
PHB	0.151916	1.326678e+2	854	424
CDK7	0.151834	1.325959e+2	855	311
AXIN1	0.151445	1.322560e+2	856	382
ITGA2B	0.151285	1.321167e+2	857	361
PIK3R3	0.151268	1.321013e+2	858	307
UQCRC1	0.151253	1.320882e+2	859	321
ATP5MC1	0.151101	1.319555e+2	860	351
UQCRC2	0.151011	1.318770e+2	861	311
RAN	0.150884	1.317665e+2	862	360
NOL10	0.150767	1.316644e+2	863	291
CSNK2A1	0.150751	1.316498e+2	864	377
KPNB1	0.150730	1.316319e+2	865	360
SRSF2	0.150484	1.314166e+2	866	355
SPDYE11	0.150478	1.314118e+2	867	346
PARK7	0.150351	1.313005e+2	868	400
CD38	0.150327	1.312802e+2	869	356
POLD1	0.150207	1.311750e+2	870	322
DIMT1	0.150021	1.310122e+2	871	314
EIF2S2	0.149973	1.309706e+2	872	304
CUL4A	0.149916	1.309210e+2	873	328
ACTL6A	0.149761	1.307855e+2	874	311
PLCB2	0.149688	1.307216e+2	875	338
HNRNPM	0.149683	1.307170e+2	876	345
EHMT2	0.149681	1.307153e+2	877	343
WDR75	0.149565	1.306142e+2	878	284
FGF10	0.149281	1.303660e+2	879	386
AATF	0.149152	1.302539e+2	880	289
GRWD1	0.148806	1.299515e+2	881	320
MAK16	0.148792	1.299389e+2	882	296
SF3B2	0.148751	1.299033e+2	883	287
PLCB1	0.148738	1.298925e+2	884	335
CXCL9	0.148668	1.298310e+2	885	351
PSMD11	0.148465	1.296540e+2	886	366
IRF1	0.148455	1.296446e+2	887	377
CDC73	0.148407	1.296030e+2	888	321
GNB4	0.148312	1.295198e+2	889	329
PSMA6	0.148200	1.294222e+2	890	383
HDAC4	0.148133	1.293638e+2	891	362
SMARCB1	0.148103	1.293378e+2	892	335
SPDYE8P	0.148026	1.292699e+2	893	342
KARS1	0.147991	1.292400e+2	894	357
SPDYE9P	0.147724	1.290064e+2	895	341
NMD3	0.147699	1.289850e+2	896	297
FGFR2	0.147462	1.287774e+2	897	342
MRPL40	0.147440	1.287583e+2	898	281
ITPR1	0.147367	1.286950e+2	899	343
UBE2D3	0.147119	1.284782e+2	900	359
IL7	0.147084	1.284479e+2	901	356
SNRPA	0.147045	1.284140e+2	902	314
GTF2B	0.146982	1.283587e+2	903	291
LSG1	0.146899	1.282864e+2	904	301
RPS6KB1	0.146745	1.281518e+2	905	366
MT-CO2	0.146703	1.281147e+2	906	307
SYNCRIP	0.146641	1.280607e+2	907	354
ANK3	0.146618	1.280410e+2	908	366
CDT1	0.146526	1.279606e+2	909	329
H3C3	0.146436	1.278820e+2	910	251
HNRNPH1	0.146392	1.278438e+2	911	351
MT-ATP6	0.146359	1.278149e+2	912	323
MCM5	0.146309	1.277708e+2	913	327
RPL36A-HNRNPH2	0.146055	1.275490e+2	914	284
FGF4	0.145674	1.272164e+2	915	379
DDX3X	0.145657	1.272018e+2	916	371
RFC4	0.145580	1.271340e+2	917	332
HMOX1	0.145566	1.271224e+2	918	380
ENSP00000498801	0.145460	1.270294e+2	919	335
ENSP00000499200	0.145460	1.270294e+2	920	335
SPDYE14	0.145460	1.270294e+2	921	335
APOA1	0.145453	1.270234e+2	922	342
PIK3CD	0.145434	1.270071e+2	923	285
PXN	0.145429	1.270021e+2	924	339
AGTR1	0.145364	1.269454e+2	925	398
ANK2	0.145351	1.269342e+2	926	358
KIF2C	0.145348	1.269317e+2	927	317
ETF1	0.145345	1.269293e+2	928	298
EIF2AK2	0.145313	1.269013e+2	929	354
COX5B	0.145310	1.268986e+2	930	289
GNAI3	0.145295	1.268857e+2	931	267
RAB8A	0.145091	1.267076e+2	932	334
CYP3A4	0.145044	1.266665e+2	933	306
KIF20A	0.144817	1.264683e+2	934	323
FH	0.144778	1.264338e+2	935	365
GRIN2B	0.144645	1.263173e+2	936	347
RXRA	0.144644	1.263171e+2	937	356
EIF3G	0.144604	1.262824e+2	938	327
EGR1	0.144542	1.262280e+2	939	375
MSH2	0.144521	1.262099e+2	940	338
MCL1	0.144491	1.261835e+2	941	372
MRPL49	0.144473	1.261671e+2	942	267
CAMK2A	0.144417	1.261190e+2	943	339
MT-CO1	0.144398	1.261017e+2	944	302
PRMT1	0.144397	1.261015e+2	945	365
TUBB	0.144372	1.260791e+2	946	350
LDHA	0.144327	1.260404e+2	947	365
FANCI	0.144234	1.259589e+2	948	330
AKT2	0.144212	1.259398e+2	949	319
XRN1	0.144047	1.257955e+2	950	348
HNRNPU	0.143993	1.257484e+2	951	352
NUP98	0.143934	1.256967e+2	952	347
PSMA5	0.143842	1.256166e+2	953	359
MT-ND4	0.143833	1.256084e+2	954	304
ANK1	0.143824	1.256009e+2	955	358
FGF7	0.143751	1.255369e+2	956	367
NDUFA9	0.143613	1.254161e+2	957	295
PSMA4	0.143540	1.253531e+2	958	365
PSMA1	0.143525	1.253400e+2	959	366
ACLY	0.143314	1.251554e+2	960	366
MRPL23	0.143088	1.249584e+2	961	264
FASLG	0.142985	1.248682e+2	962	354
NDUFA8	0.142962	1.248481e+2	963	286
MRPL41	0.142924	1.248145e+2	964	261
G3BP1	0.142921	1.248124e+2	965	366
EIF1AY	0.142892	1.247870e+2	966	280
CCL4	0.142846	1.247467e+2	967	350
SF3A1	0.142729	1.246449e+2	968	284
CSF1	0.142673	1.245955e+2	969	373
MAGOH	0.142613	1.245429e+2	970	287
NDUFA13	0.142577	1.245119e+2	971	281
PSMC3	0.142574	1.245094e+2	972	369
TYROBP	0.142556	1.244935e+2	973	342
MCM2	0.142512	1.244552e+2	974	298
SOCS3	0.142469	1.244178e+2	975	359
CCNE1	0.142449	1.243996e+2	976	371
MED14	0.142421	1.243759e+2	977	293
GRIA1	0.142351	1.243140e+2	978	350
WAS	0.142345	1.243091e+2	979	322
SF3A3	0.142326	1.242926e+2	980	292
MSH6	0.142272	1.242458e+2	981	328
H3C6	0.142158	1.241461e+2	982	244
TAF9	0.142091	1.240877e+2	983	243
RAD21	0.141943	1.239584e+2	984	344
SERPINE1	0.141822	1.238524e+2	985	372
PLCB3	0.141572	1.236340e+2	986	316
GJA1	0.141465	1.235406e+2	987	363
TLR7	0.141405	1.234887e+2	988	364
SRSF3	0.141292	1.233900e+2	989	327
PSMD12	0.141290	1.233879e+2	990	351
NDUFA5	0.141285	1.233836e+2	991	275
MRPL44	0.141129	1.232477e+2	992	277
GNGT1	0.141124	1.232432e+2	993	329
H4C7	0.141052	1.231797e+2	994	335
GTF2F1	0.141021	1.231531e+2	995	288
TRAF3	0.140944	1.230859e+2	996	334
CCT6A	0.140866	1.230178e+2	997	351
CRK	0.140790	1.229513e+2	998	313
TIMP1	0.140790	1.229513e+2	999	369
FLT3	0.140789	1.229503e+2	1000	333
CDH5	0.140635	1.228157e+2	1001	365
GATA1	0.140535	1.227288e+2	1002	358
XIAP	0.140491	1.226900e+2	1003	335
NDUFB8	0.140468	1.226698e+2	1004	264
SST	0.140433	1.226391e+2	1005	344
RAD23A	0.140409	1.226184e+2	1006	365
RRP12	0.140341	1.225588e+2	1007	279
COX5A	0.140194	1.224303e+2	1008	262
SF3B5	0.140092	1.223417e+2	1009	269
RAF1	0.140076	1.223274e+2	1010	315
VTN	0.139883	1.221587e+2	1011	330
U2AF1	0.139712	1.220100e+2	1012	321
SLC2A4	0.139621	1.219306e+2	1013	370
AGO1	0.139599	1.219107e+2	1014	346
RCL1	0.139558	1.218757e+2	1015	266
UTP15	0.139474	1.218018e+2	1016	272
PRMT5	0.139442	1.217742e+2	1017	337
HSPE1	0.139399	1.217363e+2	1018	380
SKP2	0.139384	1.217237e+2	1019	339
NDUFB9	0.139238	1.215958e+2	1020	270
IGF2	0.139163	1.215304e+2	1021	346
MRPS35	0.139060	1.214405e+2	1022	250
VAMP3	0.138991	1.213799e+2	1023	368
CASP9	0.138914	1.213132e+2	1024	342
PGR	0.138889	1.212908e+2	1025	357
RPF1	0.138839	1.212470e+2	1026	272
SRRM1	0.138831	1.212402e+2	1027	274
TLN1	0.138794	1.212085e+2	1028	322
CCK	0.138480	1.209335e+2	1029	373
DCTN1	0.138431	1.208907e+2	1030	316
CFL1	0.138367	1.208354e+2	1031	345
HCLS1	0.138343	1.208139e+2	1032	329
NTRK2	0.138335	1.208073e+2	1033	344
RPTOR	0.138247	1.207301e+2	1034	318
CENPE	0.138204	1.206929e+2	1035	314
FGF9	0.138102	1.206041e+2	1036	357
KPNA2	0.138100	1.206022e+2	1037	357
RARA	0.137911	1.204366e+2	1038	346
HLA-A	0.137904	1.204306e+2	1039	329
BCL6	0.137823	1.203603e+2	1040	348
MRPS18A	0.137698	1.202513e+2	1041	268
MRPL34	0.137691	1.202453e+2	1042	256
CDC40	0.137668	1.202244e+2	1043	259
SEC61A2	0.137538	1.201111e+2	1044	281
ATG7	0.137416	1.200046e+2	1045	341
SEC61B	0.137278	1.198846e+2	1046	260
COL1A2	0.137146	1.197692e+2	1047	337
ENO2	0.137138	1.197623e+2	1048	358
C3	0.137007	1.196477e+2	1049	326
MCM6	0.136945	1.195934e+2	1050	309
ZAP70	0.136942	1.195911e+2	1051	331
PRF1	0.136825	1.194883e+2	1052	345
MRPS18C	0.136818	1.194821e+2	1053	273
WNT5A	0.136791	1.194585e+2	1054	362
CDC25A	0.136788	1.194565e+2	1055	352
ACOX1	0.136739	1.194136e+2	1056	325
YAP1	0.136704	1.193826e+2	1057	320
MDH2	0.136626	1.193145e+2	1058	329
H2AJ	0.136620	1.193099e+2	1059	337
TAF6	0.136555	1.192532e+2	1060	238
HMGCR	0.136553	1.192511e+2	1061	349
ANXA2	0.136482	1.191886e+2	1062	354
CD2	0.136438	1.191505e+2	1063	326
SDAD1	0.136351	1.190744e+2	1064	291
MLH1	0.136287	1.190184e+2	1065	332
ANLN	0.136286	1.190182e+2	1066	362
IL2RA	0.136284	1.190163e+2	1067	322
CD163	0.136192	1.189362e+2	1068	356
RPA2	0.136173	1.189192e+2	1069	287
FGF3	0.136129	1.188807e+2	1070	352
VAV1	0.136112	1.188657e+2	1071	316
SHMT2	0.136100	1.188552e+2	1072	338
NDUFA2	0.136092	1.188487e+2	1073	267
LGALS3	0.135878	1.186615e+2	1074	347
FGF5	0.135857	1.186433e+2	1075	354
H7C0C1_HUMAN	0.135712	1.185165e+2	1076	296
UPF1	0.135701	1.185073e+2	1077	323
WDR74	0.135648	1.184603e+2	1078	273
SMC3	0.135522	1.183504e+2	1079	323
NCOA3	0.135467	1.183024e+2	1080	316
NDUFA12	0.135440	1.182790e+2	1081	253
IRF7	0.135399	1.182430e+2	1082	305
ACO1	0.135265	1.181262e+2	1083	349
GNGT2	0.135185	1.180560e+2	1084	317
SF3A2	0.135141	1.180178e+2	1085	236
MT-ND1	0.135040	1.179296e+2	1086	277
EDN1	0.134979	1.178763e+2	1087	352
CTTN	0.134970	1.178682e+2	1088	334
PSMG1	0.134901	1.178087e+2	1089	301
CD27	0.134788	1.177098e+2	1090	324
NME2	0.134726	1.176557e+2	1091	328
KCNQ1	0.134692	1.176255e+2	1092	342
EPAS1	0.134668	1.176051e+2	1093	365
CCNH	0.134485	1.174455e+2	1094	268
ERBB4	0.134399	1.173701e+2	1095	307
ATG5	0.134327	1.173069e+2	1096	318
UBD	0.134247	1.172376e+2	1097	359
CXCR3	0.134223	1.172159e+2	1098	313
FGF17	0.134116	1.171226e+2	1099	347
MRE11	0.134072	1.170845e+2	1100	312
PSMB9	0.134037	1.170537e+2	1101	345
DHX8	0.133962	1.169882e+2	1102	294
CD69	0.133937	1.169663e+2	1103	347
NDUFB7	0.133900	1.169342e+2	1104	259
GSR	0.133897	1.169318e+2	1105	332
PNPT1	0.133880	1.169171e+2	1106	341
VARS1	0.133878	1.169150e+2	1107	349
IL3	0.133825	1.168689e+2	1108	325
GNG4	0.133810	1.168553e+2	1109	319
IRF4	0.133743	1.167967e+2	1110	363
PTBP1	0.133654	1.167198e+2	1111	323
MECP2	0.133530	1.166114e+2	1112	321
COX7C	0.133477	1.165648e+2	1113	258
CD247	0.133398	1.164957e+2	1114	312
TUBA1A	0.133330	1.164364e+2	1115	315
GNG12	0.133250	1.163668e+2	1116	310
CTBP1	0.133234	1.163530e+2	1117	328
H3C2	0.133088	1.162253e+2	1118	219
UTP11	0.133082	1.162198e+2	1119	244
ENTPD1	0.133082	1.162198e+2	1120	302
ASH2L	0.132986	1.161356e+2	1121	292
UQCRQ	0.132898	1.160596e+2	1122	259
MEN1	0.132763	1.159409e+2	1123	337
NDC80	0.132705	1.158908e+2	1124	294
DLD	0.132652	1.158443e+2	1125	336
EIF4A2	0.132636	1.158306e+2	1126	320
AASDH	0.132632	1.158268e+2	1127	374
ATP5PD	0.132595	1.157945e+2	1128	296
TGFBR2	0.132534	1.157410e+2	1129	344
PSMD7	0.132492	1.157044e+2	1130	337
TAF4	0.132465	1.156812e+2	1131	233
TRAF2	0.132415	1.156370e+2	1132	286
ERBB3	0.132362	1.155909e+2	1133	308
UTP20	0.132318	1.155530e+2	1134	240
RIOK2	0.132267	1.155078e+2	1135	278
SNRPB2	0.131995	1.152707e+2	1136	248
LOC102723407	0.131785	1.150869e+2	1137	297
NDUFA6	0.131557	1.148878e+2	1138	254
MAVS	0.131532	1.148662e+2	1139	309
FBLL1	0.131502	1.148397e+2	1140	288
PRPF31	0.131428	1.147754e+2	1141	250
UTP14C	0.131416	1.147650e+2	1142	269
POLE	0.131323	1.146839e+2	1143	294
RHO	0.131254	1.146238e+2	1144	323
PPP2CB	0.131233	1.146047e+2	1145	275
LOC102724159	0.131193	1.145701e+2	1146	262
WASL	0.131124	1.145103e+2	1147	298
CYBB	0.130992	1.143949e+2	1148	335
ACE	0.130805	1.142317e+2	1149	344
CLU	0.130785	1.142138e+2	1150	317
DVL1	0.130720	1.141574e+2	1151	307
TSC2	0.130675	1.141181e+2	1152	314
GPX2	0.130608	1.140589e+2	1153	326
TPT1	0.130550	1.140087e+2	1154	268
UQCR10	0.130548	1.140073e+2	1155	248
NDUFS4	0.130525	1.139870e+2	1156	245
SERPINA1	0.130342	1.138269e+2	1157	332
DNA2	0.130316	1.138045e+2	1158	300
UBE2S	0.130281	1.137740e+2	1159	303
H3C10	0.130276	1.137696e+2	1160	211
MAPK11	0.130246	1.137432e+2	1161	292
TNFSF11	0.130195	1.136984e+2	1162	358
SP1	0.130144	1.136539e+2	1163	314
RBMX	0.130108	1.136230e+2	1164	307
MAP1LC3B	0.130098	1.136137e+2	1165	322
NDUFS6	0.130092	1.136084e+2	1166	253
LMNA	0.130048	1.135699e+2	1167	346
LEO1	0.130029	1.135539e+2	1168	285
PDCD1	0.130025	1.135499e+2	1169	324
PLK4	0.129984	1.135141e+2	1170	316
DNMT3B	0.129957	1.134904e+2	1171	302
GABARAPL2	0.129956	1.134897e+2	1172	302
KLF4	0.129910	1.134495e+2	1173	353
ESR2	0.129829	1.133789e+2	1174	334
MPO	0.129786	1.133418e+2	1175	327
STX5	0.129774	1.133313e+2	1176	299
CDC25C	0.129711	1.132759e+2	1177	294
WDR18	0.129702	1.132685e+2	1178	273
PLEK2	0.129673	1.132427e+2	1179	332
MLLT3	0.129526	1.131142e+2	1180	267
SYP	0.129499	1.130906e+2	1181	335
ERCC6	0.129468	1.130638e+2	1182	275
TYK2	0.129296	1.129133e+2	1183	289
DDX6	0.129285	1.129036e+2	1184	318
GCN1	0.129153	1.127883e+2	1185	283
UTY	0.129128	1.127670e+2	1186	335
GAD1	0.129080	1.127246e+2	1187	318
H3C7	0.129001	1.126563e+2	1188	209
SOCS1	0.128893	1.125617e+2	1189	316
MYH9	0.128865	1.125368e+2	1190	321
FCF1	0.128833	1.125093e+2	1191	251
CDH17	0.128812	1.124910e+2	1192	334
STAT6	0.128701	1.123939e+2	1193	315
UQCRB	0.128656	1.123549e+2	1194	246
CX3CR1	0.128512	1.122290e+2	1195	316
BLM	0.128422	1.121500e+2	1196	289
THY1	0.128356	1.120929e+2	1197	338
TNFSF13B	0.128302	1.120457e+2	1198	361
CEBPZ	0.128286	1.120311e+2	1199	263
NSUN6	0.128272	1.120192e+2	1200	267
TTN	0.127942	1.117310e+2	1201	310
GAD2	0.127876	1.116735e+2	1202	311
SRRM2	0.127800	1.116069e+2	1203	239
H3C4	0.127793	1.116008e+2	1204	206
TAF10	0.127756	1.115684e+2	1205	222
GATA2	0.127755	1.115674e+2	1206	349
GTF2H4	0.127749	1.115626e+2	1207	254
FGF20	0.127710	1.115284e+2	1208	334
GPX3	0.127674	1.114974e+2	1209	316
DCN	0.127557	1.113953e+2	1210	305
GNG3	0.127535	1.113753e+2	1211	301
H3C8	0.127457	1.113072e+2	1212	205
ORC1	0.127431	1.112849e+2	1213	317
NEK2	0.127416	1.112716e+2	1214	295
ASPM	0.127412	1.112685e+2	1215	281
LYAR	0.127369	1.112308e+2	1216	258
EIF3F	0.127342	1.112074e+2	1217	278
CTPS1	0.127312	1.111805e+2	1218	340
MAP3K7	0.127271	1.111454e+2	1219	269
NDUFS7	0.127119	1.110122e+2	1220	245
FGF18	0.127117	1.110105e+2	1221	329
RFC3	0.127032	1.109367e+2	1222	299
HAVCR2	0.126988	1.108982e+2	1223	323
ILF3	0.126819	1.107507e+2	1224	305
LMNB1	0.126448	1.104262e+2	1225	343
